file,temp,rate,strain,stress
BST_900_1b.txt,900,1.0,0.912431727999484,133.64341173684
BST_900_1b.txt,900,1.0,0.924036669450991,133.150781674629
BST_900_1b.txt,900,1.0,0.935644499613767,132.659724823128
BST_900_1b.txt,900,1.0,0.947272123830982,132.182733572306
BST_900_1b.txt,900,1.0,0.958916726585898,131.718124594803
BST_900_1b.txt,900,1.0,0.970577096234319,131.265266986262
BST_900_1b.txt,900,1.0,0.9822466805144,130.819229546084
BST_900_1b.txt,900,1.0,0.993912452640064,130.369653176865
BST_900_1b.txt,900,1.0,1.0055634157928,129.907911153123
BST_900_1b.txt,900,1.0,1.01722289704695,129.452897732332
BST_900_1b.txt,900,1.0,1.0289698521516,129.073906692823
BST_900_1b.txt,900,1.0,1.04081573331673,128.800197171809
BST_900_1b.txt,900,1.0,1.0526773571469,128.543537993379
BST_900_1b.txt,900,1.0,1.06448331321411,128.220798362682
BST_900_1b.txt,900,1.0,1.07624005768346,127.847691516989
BST_900_1b.txt,900,1.0,1.08795540815861,127.43638140729
BST_900_1b.txt,900,1.0,1.09965152030347,127.007888649066
BST_900_1b.txt,900,1.0,1.11140138448498,126.627309370776
BST_900_1b.txt,900,1.0,1.12321446805614,126.310480777784
BST_900_1b.txt,900,1.0,1.13504559715682,126.013507060981
BST_900_1b.txt,900,1.0,1.14686186596221,125.699256368496
BST_900_1b.txt,900,1.0,1.15865206553683,125.356683345256
BST_900_1b.txt,900,1.0,1.17041295588771,124.984487730041
BST_900_1b.txt,900,1.0,1.18189685360034,124.43350321197
BST_900_10a.txt,900,10.0,0.0,70.3155960164242
BST_900_10a.txt,900,10.0,0.0010065984022529,72.9234466057065
BST_900_10a.txt,900,10.0,0.0020180184767055,75.5313465157575
BST_900_10a.txt,900,10.0,0.0032942846163857,78.1351746711205
BST_900_10a.txt,900,10.0,0.004570550756066,80.7391767247654
BST_900_10a.txt,900,10.0,0.0059139202898324,83.3417685226356
BST_900_10a.txt,900,10.0,0.0078613361419116,85.9303344253485
BST_900_10a.txt,900,10.0,0.0098087519939907,88.5191840593001
BST_900_10a.txt,900,10.0,0.0118053267877693,91.1069618315335
BST_900_10a.txt,900,10.0,0.0138829444838861,93.6928155340236
BST_900_10a.txt,900,10.0,0.0159605621800028,96.2789922528725
BST_900_10a.txt,900,10.0,0.0181533647862963,98.8620524763695
BST_900_10a.txt,900,10.0,0.0203925981062349,101.444088799971
BST_900_10a.txt,900,10.0,0.0226566286022441,104.025671256731
BST_900_10a.txt,900,10.0,0.0251147160629149,106.601213787104
BST_900_10a.txt,900,10.0,0.0275728035235857,109.177183468689
BST_900_10a.txt,900,10.0,0.0301653846378541,111.748688639578
BST_900_10a.txt,900,10.0,0.0328497417324332,114.317332290286
BST_900_10a.txt,900,10.0,0.0355728605734114,116.884918412588
BST_900_10a.txt,900,10.0,0.0384933028277945,119.44515873369
BST_900_10a.txt,900,10.0,0.0414137450821775,122.005954208629
BST_900_10a.txt,900,10.0,0.0445588400981328,124.557422980477
BST_900_10a.txt,900,10.0,0.0477516121278615,127.107418032761
BST_900_10a.txt,900,10.0,0.051109337767467,129.650048027546
BST_900_10a.txt,900,10.0,0.0545850047398781,132.187653983882
BST_900_10a.txt,900,10.0,0.0581988613357879,134.718556505093
BST_900_10a.txt,900,10.0,0.0619912986337619,137.24065134562
BST_900_10a.txt,900,10.0,0.065927900443046,139.754909104722
BST_900_10a.txt,900,10.0,0.0700923725251658,142.256385405245
BST_900_10a.txt,900,10.0,0.0744228164558969,144.747709451716
BST_900_10a.txt,900,10.0,0.0789617832247721,147.226120618171
BST_900_10a.txt,900,10.0,0.0837860326823896,149.684102316586
BST_900_10a.txt,900,10.0,0.088804983150256,152.128550383706
BST_900_10a.txt,900,10.0,0.0942878247425041,154.53439356389
BST_900_10a.txt,900,10.0,0.0999888658278167,156.920951779731
BST_900_10a.txt,900,10.0,0.106201988951813,159.258136925284
BST_900_10a.txt,900,10.0,0.112838057241073,161.548423777979
BST_900_10a.txt,900,10.0,0.119790285107954,163.802447014879
BST_900_10a.txt,900,10.0,0.12711678812913,166.009936528586
BST_900_10a.txt,900,10.0,0.134831230274026,168.16393430805
BST_900_10a.txt,900,10.0,0.142863395679351,170.270638005986
